timestamp,label,p,src_ip,dst_ip,protocol,ttl,total_len,t_delta
2025-12-03 04:47:33,NORMAL,0.000000,134.88.135.190,134.88.12.48,TCP,128,68,0.000163
2025-12-03 04:47:33,NORMAL,0.000001,134.88.141.118,239.255.255.250,UDP,1,1116,0.283025
2025-12-03 04:47:33,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.094344
2025-12-03 04:47:33,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,1116,0.008242
2025-12-03 04:47:33,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.000000
2025-12-03 04:47:33,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.042829
2025-12-03 04:47:33,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,884,0.000136
2025-12-03 04:47:33,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000062
2025-12-03 04:47:33,NORMAL,0.000038,31.13.66.48,134.88.135.190,TCP,51,1432,0.038758
2025-12-03 04:47:33,NORMAL,0.000006,31.13.66.48,134.88.135.190,TCP,51,1124,0.000000
2025-12-03 04:47:33,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000000
2025-12-03 04:47:33,NORMAL,0.000002,134.88.141.118,239.255.255.250,UDP,1,1116,0.101447
2025-12-03 04:47:33,NORMAL,0.000000,134.88.140.216,134.88.143.255,UDP,1,1448,0.102458
2025-12-03 04:47:33,NORMAL,0.000002,134.88.141.118,239.255.255.250,UDP,1,1116,0.102745
2025-12-03 04:47:34,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.000000
2025-12-03 04:47:34,NORMAL,0.000000,134.88.131.203,134.88.143.255,UDP,64,72,0.306624
2025-12-03 04:47:34,NORMAL,0.000059,134.88.129.54,134.88.143.255,UDP,128,172,0.307261
2025-12-03 04:47:34,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,72,0.203686
2025-12-03 04:47:35,NORMAL,0.000001,134.88.138.164,134.88.143.255,UDP,128,291,0.104528
2025-12-03 04:47:35,NORMAL,0.000000,134.88.136.186,255.255.255.255,UDP,64,86,0.000000
2025-12-03 04:47:35,NORMAL,0.000000,134.88.128.73,134.88.143.255,UDP,128,72,0.306169
2025-12-03 04:47:35,NORMAL,0.000000,134.88.128.73,134.88.143.255,UDP,128,72,0.000000
2025-12-03 04:47:35,NORMAL,0.000000,134.88.133.0,134.88.143.255,UDP,64,72,0.000000
2025-12-03 04:47:35,ATTACK DETECTED,0.987588,134.88.135.190,104.18.32.47,TCP,128,41,0.072676
2025-12-03 04:47:35,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,422,0.379132
2025-12-03 04:47:36,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.000000
2025-12-03 04:47:36,NORMAL,0.000012,31.13.66.48,134.88.135.190,TCP,51,1432,0.022963
2025-12-03 04:47:36,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,946,0.000000
2025-12-03 04:47:36,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000075
2025-12-03 04:47:36,NORMAL,0.000000,134.88.142.187,134.88.143.255,UDP,1,1448,0.331087
2025-12-03 04:47:36,NORMAL,0.000000,134.88.136.201,134.88.143.255,UDP,64,72,0.101891
2025-12-03 04:47:36,ATTACK DETECTED,0.985865,134.88.135.190,172.183.7.192,TCP,128,41,0.025820
2025-12-03 04:47:36,NORMAL,0.000000,134.88.137.109,134.88.143.255,UDP,128,204,0.046809
2025-12-03 04:47:37,NORMAL,0.000001,134.88.138.164,134.88.143.255,UDP,128,291,0.096217
2025-12-03 04:47:37,NORMAL,0.000000,134.88.135.190,34.117.13.33,TCP,128,435,0.000752
2025-12-03 04:47:37,NORMAL,0.000000,134.88.135.190,140.82.112.21,TCP,128,557,0.000117
2025-12-03 04:47:37,NORMAL,0.000004,134.88.135.190,34.117.13.33,TCP,128,291,0.000048
2025-12-03 04:47:37,NORMAL,0.000000,140.82.112.21,134.88.135.190,TCP,52,1476,0.000262
2025-12-03 04:47:37,NORMAL,0.000000,140.82.112.21,134.88.135.190,TCP,52,1476,0.000000
2025-12-03 04:47:37,NORMAL,0.000001,140.82.112.21,134.88.135.190,TCP,52,1264,0.002873
2025-12-03 04:47:37,NORMAL,0.000015,140.82.112.21,134.88.135.190,TCP,52,1476,0.003294
2025-12-03 04:47:37,NORMAL,0.000006,140.82.112.21,134.88.135.190,TCP,52,186,0.000000
2025-12-03 04:47:37,NORMAL,0.000000,34.117.13.33,134.88.135.190,TCP,117,436,0.003515
2025-12-03 04:47:37,NORMAL,0.000773,134.88.135.190,140.82.112.21,TCP,128,0,0.002083
2025-12-03 04:47:37,NORMAL,0.000000,140.82.112.21,134.88.135.190,TCP,52,119,0.016412
2025-12-03 04:47:37,NORMAL,0.000000,140.82.112.21,134.88.135.190,TCP,52,119,0.000000
2025-12-03 04:47:37,NORMAL,0.000000,140.82.112.21,134.88.135.190,TCP,52,119,0.021589
2025-12-03 04:47:37,NORMAL,0.000000,140.82.112.21,134.88.135.190,TCP,52,629,0.246395
2025-12-03 04:47:37,NORMAL,0.000000,140.82.112.21,134.88.135.190,TCP,52,64,0.000000
2025-12-03 04:47:37,NORMAL,0.000000,134.88.135.190,140.82.112.21,TCP,128,64,0.000387
2025-12-03 04:47:37,NORMAL,0.000000,134.88.135.190,4.249.131.160,TCP,128,188,0.000264
2025-12-03 04:47:37,NORMAL,0.000000,134.88.135.190,4.249.131.160,TCP,128,79,0.000084
2025-12-03 04:47:37,NORMAL,0.005540,134.88.135.190,4.249.131.160,TCP,128,0,0.000079
2025-12-03 04:47:37,NORMAL,0.005220,134.88.135.190,4.249.131.160,TCP,128,0,0.000143
2025-12-03 04:47:37,ATTACK DETECTED,0.979928,134.88.135.190,134.88.1.5,TCP,128,42,0.000580
2025-12-03 04:47:37,NORMAL,0.000000,134.88.135.190,134.88.1.5,TCP,128,92,0.000132
2025-12-03 04:47:37,ATTACK DETECTED,0.979927,134.88.135.190,134.88.1.5,TCP,128,42,0.000516
2025-12-03 04:47:37,NORMAL,0.000000,134.88.135.190,134.88.1.5,TCP,128,92,0.000125
2025-12-03 04:47:37,NORMAL,0.000000,4.249.131.160,134.88.135.190,TCP,46,79,0.000000
2025-12-03 04:47:38,NORMAL,0.000000,4.249.131.160,134.88.135.190,TCP,46,88,0.000000
2025-12-03 04:47:38,NORMAL,0.000000,4.249.131.160,134.88.135.190,TCP,46,88,0.000000
2025-12-03 04:47:38,NORMAL,0.000000,4.249.131.160,134.88.135.190,TCP,46,476,0.064809
2025-12-03 04:47:38,NORMAL,0.000000,4.249.131.160,134.88.135.190,TCP,46,125,0.000000
2025-12-03 04:47:38,NORMAL,0.000000,4.249.131.160,134.88.135.190,TCP,46,127,0.000000
2025-12-03 04:47:38,NORMAL,0.000000,134.88.135.190,4.249.131.160,TCP,128,75,0.013485
2025-12-03 04:47:38,NORMAL,0.000000,4.249.131.160,134.88.135.190,TCP,46,85,0.033404
2025-12-03 04:47:38,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,72,0.010363
2025-12-03 04:47:38,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.000000
2025-12-03 04:47:38,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.009200
2025-12-03 04:47:38,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,172,0.018686
2025-12-03 04:47:38,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.000000
2025-12-03 04:47:38,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,883,0.000171
2025-12-03 04:47:38,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000067
2025-12-03 04:47:38,NORMAL,0.000033,31.13.66.48,134.88.135.190,TCP,51,1432,0.038402
2025-12-03 04:47:38,NORMAL,0.000005,31.13.66.48,134.88.135.190,TCP,51,1124,0.000683
2025-12-03 04:47:38,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000865
2025-12-03 04:47:38,NORMAL,0.000000,134.88.128.73,134.88.143.255,UDP,128,72,0.269234
2025-12-03 04:47:38,NORMAL,0.000000,134.88.137.109,134.88.143.255,UDP,128,204,0.000000
2025-12-03 04:47:39,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.100279
2025-12-03 04:47:40,NORMAL,0.320710,134.88.135.190,20.189.173.3,TCP,128,153,0.123832
2025-12-03 04:47:40,NORMAL,0.000000,134.88.135.190,20.189.173.3,TCP,128,79,0.000068
2025-12-03 04:47:40,NORMAL,0.002122,134.88.135.190,20.189.173.3,TCP,128,0,0.000027
2025-12-03 04:47:40,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.038568
2025-12-03 04:47:40,NORMAL,0.000000,20.189.173.3,134.88.135.190,TCP,105,79,0.002230
2025-12-03 04:47:40,NORMAL,0.000000,20.189.173.3,134.88.135.190,TCP,105,138,0.069683
2025-12-03 04:47:40,NORMAL,0.000000,134.88.135.190,20.189.173.3,TCP,128,75,0.000578
2025-12-03 04:47:40,NORMAL,0.000000,134.88.135.190,20.189.173.13,TCP,128,557,0.000863
2025-12-03 04:47:40,NORMAL,0.000000,20.189.173.13,134.88.135.190,TCP,103,139,0.079445
2025-12-03 04:47:40,NORMAL,0.000000,134.88.135.190,20.189.173.13,TCP,128,477,0.000983
2025-12-03 04:47:40,NORMAL,0.000000,20.189.173.13,134.88.135.190,TCP,103,1500,0.082835
2025-12-03 04:47:40,NORMAL,0.006777,20.189.173.13,134.88.135.190,TCP,103,1500,0.000000
2025-12-03 04:47:40,NORMAL,0.005878,20.189.173.13,134.88.135.190,TCP,103,1500,0.000000
2025-12-03 04:47:40,ATTACK DETECTED,1.000000,20.189.173.13,134.88.135.190,TCP,103,152,0.000000
2025-12-03 04:47:40,NORMAL,0.000126,134.88.135.190,20.189.173.13,TCP,128,0,0.001609
2025-12-03 04:47:40,NORMAL,0.000000,20.189.173.13,134.88.135.190,TCP,103,143,0.000000
2025-12-03 04:47:40,NORMAL,0.000000,20.189.173.13,134.88.135.190,TCP,103,504,0.000000
2025-12-03 04:47:40,NORMAL,0.000000,134.88.135.190,20.189.173.13,TCP,128,64,0.000353
2025-12-03 04:47:40,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,385,0.009379
2025-12-03 04:47:40,NORMAL,0.000002,31.13.66.48,134.88.135.190,TCP,51,131,0.047874
2025-12-03 04:47:40,NORMAL,0.004124,134.88.135.190,31.13.66.48,TCP,128,0,0.000154
2025-12-03 04:47:40,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000072
2025-12-03 04:47:40,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,698,0.012072
2025-12-03 04:47:40,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,111,0.000000
2025-12-03 04:47:41,NORMAL,0.000000,134.88.137.146,239.255.255.250,UDP,1,684,0.294283
2025-12-03 04:47:41,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.000000
2025-12-03 04:47:41,NORMAL,0.000000,134.88.128.190,134.88.143.255,UDP,64,72,0.103224
2025-12-03 04:47:41,NORMAL,0.000000,134.88.137.146,239.255.255.250,UDP,1,684,0.100679
2025-12-03 04:47:41,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,64,0.018429
2025-12-03 04:47:41,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,68,0.000746
2025-12-03 04:47:41,NORMAL,0.000000,134.88.137.109,134.88.143.255,UDP,128,70,0.102484
2025-12-03 04:47:41,NORMAL,0.000000,134.88.137.146,239.255.255.250,UDP,1,684,0.000000
2025-12-03 04:47:41,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,172,0.000000
2025-12-03 04:47:41,NORMAL,0.000000,134.88.140.81,134.88.143.255,UDP,64,68,0.204383
2025-12-03 04:47:42,NORMAL,0.000110,134.88.138.164,134.88.143.255,UDP,128,291,0.205004
2025-12-03 04:47:42,NORMAL,0.000000,134.88.143.139,134.88.143.255,UDP,64,72,0.000000
2025-12-03 04:47:42,NORMAL,0.000000,134.88.137.146,239.255.255.250,UDP,1,684,0.000000
2025-12-03 04:47:42,NORMAL,0.000000,134.88.142.218,134.88.143.255,UDP,1,1448,0.307945
2025-12-03 04:47:42,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.205893
2025-12-03 04:47:42,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.000000
2025-12-03 04:47:43,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.000000
2025-12-03 04:47:43,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.102761
2025-12-03 04:47:43,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.000000
2025-12-03 04:47:43,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.072510
2025-12-03 04:47:43,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.053985
2025-12-03 04:47:43,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,884,0.000169
2025-12-03 04:47:43,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000062
2025-12-03 04:47:43,NORMAL,0.000034,31.13.66.48,134.88.135.190,TCP,51,1432,0.037406
2025-12-03 04:47:43,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,1124,0.000000
2025-12-03 04:47:43,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000171
2025-12-03 04:47:43,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.278064
2025-12-03 04:47:43,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.000000
2025-12-03 04:47:43,NORMAL,0.000000,134.88.142.174,134.88.143.255,UDP,64,72,0.041775
2025-12-03 04:47:44,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.101339
2025-12-03 04:47:44,NORMAL,0.000000,134.88.137.146,239.255.255.250,UDP,1,684,0.000000
2025-12-03 04:47:44,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,64,0.040804
2025-12-03 04:47:44,NORMAL,0.177338,134.88.135.190,104.18.39.21,TCP,128,68,0.000718
2025-12-03 04:47:44,NORMAL,0.000000,134.88.131.31,134.88.143.255,UDP,64,72,0.259513
2025-12-03 04:47:44,NORMAL,0.000685,134.88.135.190,104.18.39.21,TCP,128,130,0.029129
2025-12-03 04:47:44,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,130,0.002924
2025-12-03 04:47:44,ATTACK DETECTED,0.976688,134.88.135.190,134.88.1.4,TCP,128,42,0.000404
2025-12-03 04:47:44,ATTACK DETECTED,0.976685,134.88.135.190,134.88.1.4,TCP,128,42,0.000022
2025-12-03 04:47:44,NORMAL,0.000000,134.88.135.190,134.88.1.4,TCP,128,103,0.000082
2025-12-03 04:47:44,NORMAL,0.000000,134.88.135.190,134.88.1.4,TCP,128,103,0.000033
2025-12-03 04:47:44,ATTACK DETECTED,0.984596,134.88.135.190,134.88.1.4,TCP,128,42,0.000399
2025-12-03 04:47:44,ATTACK DETECTED,0.984594,134.88.135.190,134.88.1.4,TCP,128,42,0.000024
2025-12-03 04:47:44,NORMAL,0.000000,134.88.135.190,134.88.1.4,TCP,128,69,0.000066
2025-12-03 04:47:44,NORMAL,0.000000,134.88.135.190,134.88.1.4,TCP,128,69,0.000023
2025-12-03 04:47:44,NORMAL,0.000475,134.88.135.190,104.18.32.47,TCP,128,0,0.000060
2025-12-03 04:47:44,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,79,0.000032
2025-12-03 04:47:44,NORMAL,0.000000,134.88.135.190,142.251.40.132,TCP,128,299,0.001015
2025-12-03 04:47:44,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,79,0.000000
2025-12-03 04:47:44,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,131,0.000938
2025-12-03 04:47:44,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,119,0.002635
2025-12-03 04:47:44,NORMAL,0.000572,134.88.135.190,104.18.32.47,TCP,128,0,0.000065
2025-12-03 04:47:44,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,255,0.000401
2025-12-03 04:47:44,NORMAL,0.000056,104.18.39.21,134.88.135.190,TCP,56,119,0.001246
2025-12-03 04:47:44,NORMAL,0.000000,142.251.40.132,134.88.135.190,TCP,121,1452,0.006600
2025-12-03 04:47:44,NORMAL,0.000003,142.251.40.132,134.88.135.190,TCP,121,1452,0.000000
2025-12-03 04:47:44,NORMAL,0.000219,142.251.40.132,134.88.135.190,TCP,121,1314,0.000000
2025-12-03 04:47:44,NORMAL,0.071479,134.88.135.190,142.251.40.132,TCP,128,104,0.003157
2025-12-03 04:47:44,NORMAL,0.000000,134.88.137.109,134.88.143.255,UDP,128,70,0.003586
2025-12-03 04:47:44,NORMAL,0.196460,104.18.39.21,134.88.135.190,TCP,56,121,0.022920
2025-12-03 04:47:44,NORMAL,0.000000,134.88.135.190,98.88.186.39,TCP,128,515,0.001106
2025-12-03 04:47:44,NORMAL,0.000000,98.88.186.39,134.88.135.190,TCP,242,173,0.011338
2025-12-03 04:47:45,NORMAL,0.000000,98.88.186.39,134.88.135.190,TCP,242,46,0.000000
2025-12-03 04:47:45,NORMAL,0.000000,98.88.186.39,134.88.135.190,TCP,242,68,0.000000
2025-12-03 04:47:45,NORMAL,0.000000,98.88.186.39,134.88.135.190,TCP,242,98,0.000000
2025-12-03 04:47:45,NORMAL,0.016061,134.88.135.190,98.88.186.39,TCP,128,104,0.001668
2025-12-03 04:47:45,NORMAL,0.000000,134.88.135.190,98.88.186.39,TCP,128,607,0.000889
2025-12-03 04:47:45,NORMAL,0.000000,98.88.186.39,134.88.135.190,TCP,242,219,0.000000
2025-12-03 04:47:45,NORMAL,0.000000,98.88.186.39,134.88.135.190,TCP,242,364,0.002293
2025-12-03 04:47:45,NORMAL,0.022456,134.88.135.190,98.88.186.39,TCP,128,0,0.002577
2025-12-03 04:47:45,NORMAL,0.000000,98.88.186.39,134.88.135.190,TCP,242,271,0.002954
2025-12-03 04:47:45,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.003888
2025-12-03 04:47:45,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,658,0.050130
2025-12-03 04:47:45,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,363,0.060276
2025-12-03 04:47:45,NORMAL,0.000003,104.18.32.47,134.88.135.190,TCP,56,1500,0.000000
2025-12-03 04:47:45,NORMAL,0.000001,104.18.32.47,134.88.135.190,TCP,56,691,0.000000
2025-12-03 04:47:45,NORMAL,0.000001,104.18.32.47,134.88.135.190,TCP,56,71,0.000000
2025-12-03 04:47:45,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,75,0.004600
2025-12-03 04:47:45,NORMAL,0.000007,134.88.138.164,134.88.143.255,UDP,128,291,0.104770
2025-12-03 04:47:45,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,644,0.070415
2025-12-03 04:47:45,NORMAL,0.000003,104.18.32.47,134.88.135.190,TCP,56,313,0.000000
2025-12-03 04:47:45,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,71,0.000000
2025-12-03 04:47:45,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,71,0.036867
2025-12-03 04:47:45,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,172,0.097371
2025-12-03 04:47:45,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,676,0.142840
2025-12-03 04:47:45,NORMAL,0.000000,134.88.137.109,134.88.143.255,UDP,128,70,0.122639
2025-12-03 04:47:45,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,131,0.159623
2025-12-03 04:47:45,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,672,0.003974
2025-12-03 04:47:45,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,79,0.000062
2025-12-03 04:47:45,NORMAL,0.000052,134.88.135.190,104.18.32.47,TCP,128,0,0.000439
2025-12-03 04:47:45,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,79,0.000000
2025-12-03 04:47:45,NORMAL,0.000000,104.17.108.108,134.88.135.190,TCP,56,455,0.026250
2025-12-03 04:47:45,NORMAL,0.000000,134.88.135.190,104.17.108.108,TCP,128,391,0.000139
2025-12-03 04:47:45,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,928,0.003399
2025-12-03 04:47:45,NORMAL,0.000001,104.18.32.47,134.88.135.190,TCP,56,118,0.000000
2025-12-03 04:47:45,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,75,0.002660
2025-12-03 04:47:45,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,125,0.015196
2025-12-03 04:47:45,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,686,0.018606
2025-12-03 04:47:45,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,686,0.000000
2025-12-03 04:47:45,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,889,0.001175
2025-12-03 04:47:46,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.177773
2025-12-03 04:47:46,NORMAL,0.000000,134.88.137.146,239.255.255.250,UDP,1,684,0.102913
2025-12-03 04:47:46,NORMAL,0.000000,134.88.140.216,134.88.143.255,UDP,1,1448,0.102800
2025-12-03 04:47:46,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.204279
2025-12-03 04:47:46,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.207004
2025-12-03 04:47:46,NORMAL,0.000000,134.88.135.190,40.71.11.167,TCP,128,874,0.063430
2025-12-03 04:47:46,NORMAL,0.000000,40.71.11.167,134.88.135.190,TCP,109,437,0.023157
2025-12-03 04:47:47,NORMAL,0.004605,134.88.138.164,134.88.143.255,UDP,128,291,0.258868
2025-12-03 04:47:47,ATTACK DETECTED,0.987613,134.88.135.190,13.33.82.119,TCP,128,41,0.476766
2025-12-03 04:47:48,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,658,0.095189
2025-12-03 04:47:48,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.006750
2025-12-03 04:47:48,NORMAL,0.000000,134.88.137.146,239.255.255.250,UDP,1,684,0.066994
2025-12-03 04:47:48,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.169139
2025-12-03 04:47:48,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.002951
2025-12-03 04:47:48,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,883,0.000142
2025-12-03 04:47:48,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000061
2025-12-03 04:47:48,NORMAL,0.000037,31.13.66.48,134.88.135.190,TCP,51,1432,0.038382
2025-12-03 04:47:48,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,1124,0.000305
2025-12-03 04:47:48,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.001398
2025-12-03 04:47:48,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.027433
2025-12-03 04:47:48,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,676,0.158054
2025-12-03 04:47:48,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,172,0.029005
2025-12-03 04:47:48,NORMAL,0.000000,134.88.135.190,20.189.173.3,TCP,128,158,0.063623
2025-12-03 04:47:48,NORMAL,0.009525,134.88.135.190,20.189.173.3,TCP,128,0,0.000082
2025-12-03 04:47:48,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,64,0.002774
2025-12-03 04:47:48,NORMAL,0.000000,134.88.135.190,134.88.12.48,TCP,128,68,0.000189
2025-12-03 04:47:49,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.000000
2025-12-03 04:47:49,NORMAL,0.000083,20.189.173.3,134.88.135.190,TCP,105,139,0.039121
2025-12-03 04:47:49,NORMAL,0.000000,134.88.135.190,20.189.173.3,TCP,128,75,0.000591
2025-12-03 04:47:49,NORMAL,0.000001,134.88.12.48,134.88.135.190,TCP,62,686,0.056124
2025-12-03 04:47:49,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,686,0.000000
2025-12-03 04:47:49,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,889,0.001642
2025-12-03 04:47:49,NORMAL,0.000000,134.88.142.187,134.88.143.255,UDP,1,1448,0.000000
2025-12-03 04:47:49,NORMAL,0.000000,134.88.138.85,134.88.143.255,UDP,128,198,0.152490
2025-12-03 04:47:49,NORMAL,0.000000,134.88.138.85,134.88.143.255,UDP,128,70,0.000000
2025-12-03 04:47:49,ATTACK DETECTED,0.651197,134.88.135.190,104.18.39.21,TCP,128,131,0.371219
2025-12-03 04:47:49,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,125,0.020322
2025-12-03 04:47:49,NORMAL,0.000000,134.88.136.39,134.88.143.255,UDP,128,72,0.037836
2025-12-03 04:47:50,NORMAL,0.000026,134.88.138.164,134.88.143.255,UDP,128,291,0.102302
2025-12-03 04:47:50,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.409491
2025-12-03 04:47:50,NORMAL,0.000000,134.88.128.66,134.88.143.255,UDP,128,72,0.102432
2025-12-03 04:47:50,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,385,0.069244
2025-12-03 04:47:50,NORMAL,0.000000,134.88.141.118,239.255.255.250,UDP,1,684,0.019637
2025-12-03 04:47:50,NORMAL,0.000043,31.13.66.48,134.88.135.190,TCP,51,131,0.019070
2025-12-03 04:47:50,NORMAL,0.002426,134.88.135.190,31.13.66.48,TCP,128,0,0.000158
2025-12-03 04:47:50,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000074
2025-12-03 04:47:50,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,698,0.044969
2025-12-03 04:47:50,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,111,0.000000
2025-12-03 04:47:50,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,658,0.103627
2025-12-03 04:47:50,NORMAL,0.000000,134.88.130.204,134.88.143.255,UDP,64,96,0.070781
2025-12-03 04:47:51,NORMAL,0.000000,134.88.137.146,239.255.255.250,UDP,1,684,0.103980
2025-12-03 04:47:51,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.000000
2025-12-03 04:47:51,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,672,0.045502
2025-12-03 04:47:51,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,972,0.000579
2025-12-03 04:47:51,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,593,0.030666
2025-12-03 04:47:51,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,87,0.000000
2025-12-03 04:47:51,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,71,0.000000
2025-12-03 04:47:51,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,75,0.004103
2025-12-03 04:47:51,NORMAL,0.000000,134.88.137.146,239.255.255.250,UDP,1,684,0.016143
